zwf,c2265,,,,,,,
rpsD,ramA,c4057,,,,,,
rpsC,c4080,,,,,,,
rpsB,c0204,,,,,,,
rpsA,c1049,,,,,,,
rppH,nudH,c3425,,,,,,
rpoZ,c4474,,,,,,,
rpoN,c3962,,,,,,,
rpoH,c4254,,,,,,,
rpoE,c3097,,,,,,,
rpoD,c3821,,,,,,,
rpoC,c4945,,,,,,,
rpoB,c4944,,,,,,,
rpoA,c4056,,,,,,,
rpmJ2,c0406,,,,,,,
rpmH,rimA,ssaF,c4627,,,,,
rpmG,c4460,,,,,,,
rpmE2,c0407,,,,,,,
rpmE,c4889.1,,,,,,,
rpmD,c4063,,,,,,,
rpmC,c4077,,,,,,,
rpmB,c4461,,,,,,,
rpmA,c3942,,,,,,,
rplY,c2722,,,,,,,
rplX,c4073,,,,,,,
rplW,c4087,,,,,,,
rplV,c4082,,,,,,,
rplT,c2113,,,,,,,
rplS,c3127,,,,,,,
rplR,c4066,,,,,,,
rplQ,c4055,,,,,,,
rplP,c4079,,,,,,,
rplO,c4062,,,,,,,
rplN,c4075,,,,,,,
rplM,c3985,,,,,,,
rplL,c4943,,,,,,,
rplK,c4939,,,,,,,
rplJ,c4941,,,,,,,
rplI,c5294,,,,,,,
rplF,c4068,,,,,,,
rplE,c4072,,,,,,,
rplD,c4089,,,,,,,
rplC,c4091,,,,,,,
rplB,c4085,,,,,,,
rplA,c4940,,,,,,,
rpiR,c5095,,,,,,,
rpiB,c5096,,,,,,,
rpiA,c3495,,,,,,,
rph,c4467,,,,,,,
rpe,c4156,,,,,,,
rodZ,c3038,,,,,,,
rob,c5483,,,,,,,
rnt,c2045,,,,,,,
rnpA,c4628,,,,,,,
rnk,c0698,,,,,,,
rnhB,c0220,,,,,,,
rnhA,c0251,,,,,,,
rng,cafA,c4001,,,,,,
rne,c1353,,,,,,,
rnd,c2208,,,,,,,
rnc,c3091,,,,,,,
rnb,c1757,,,,,,,
rna,c0699,,,,,,,
rluF,c4988,,,,,,,
rluE,c1514,,,,,,,
rluD,sfhB,c3116,,,,,,
rluC,c1355,,,,,,,
rluB,c1734,,,,,,,
rluA,c0069,,,,,,,
rlpA,c0724,,,,,,,
rlmN,c3039,,,,,,,
rlmM,c3376,,,,,,,
rlmL,c1084,,,,,,,
rlmI,c1105,,,,,,,
rlmH,c0727,,,,,,,
rlmG,c3842,,,,,,,
rlmF,c0892,,,,,,,
rlmE,ftsJ,rrmJ,c3936,,,,,
rlmD,rumA,c3348,,,,,,
rlmC,rumB,c0992,,,,,,
rlmB,c5264,,,,,,,
rimP,c3927,,,,,,,
rimO,c0920,,,,,,,
rimM,c3129,,,,,,,
rimL,c1851,,,,,,,
rimK,c0985,,,,,,,
rimJ,c1333,,,,,,,
rimI,c5453,,,,,,,
rihC,c0035.1,,,,,,,
rihB,c2696,,,,,,,
rihA,c0735,,,,,,,
ribH,ribE,c0525,,,,,,
ribF,c0029,,,,,,,
ribE,c2056,,,,,,,
ribD,c0524,,,,,,,
ribB,c3795,,,,,,,
ribA,c1746,,,,,,,
rhtB,c4746,,,,,,,
rhtA,c0899,,,,,,,
rhoL,c5501,,,,,,,
rho,c4702,,,,,,,
rhmD,c2789,,,,,,,
rhmA,c2787,,,,,,,
rhlE,c0880,,,,,,,
rhlB,c4700,,,,,,,
rhaT,c4857,,,,,,,
rhaS,c4855,,,,,,,
rhaR,c4856,,,,,,,
rhaM,c4850,,,,,,,
rhaD,c4851,,,,,,,
rhaB,c4853,,,,,,,
rhaA,c4852,,,,,,,
rffH,c4709,,,,,,,
rffG,c4708,,,,,,,
rfaY,c4451,,,,,,,
rfaQ,c4456,,,,,,,
rfaP,c4454,,,,,,,
rfaJ,c4452,,,,,,,
rfaI,c4453,,,,,,,
rfaH,c4789,,,,,,,
rfaG,c4455,,,,,,,
rfaF,c4446,,,,,,,
rfaC,c4447,,,,,,,
rep,c4698,,,,,,,
relA,c3347,,,,,,,
recX,c3252,,,,,,,
recR,c0592,,,,,,,
recQ,c4744,,,,,,,
recO,c3089,,,,,,,
recN,c3138,,,,,,,
recJ,c3472,,,,,,,
recG,c4477,,,,,,,
recF,uvrF,c4622,,,,,,
recE,c1402,,,,,,,
recD,c3413,,,,,,,
recC,c3416,,,,,,,
recB,c3414,,,,,,,
recA,c3253,,,,,,,
rdgC,c0502,,,,,,,
rdgB,yggV,c3540,,,,,,
rcsF,c0237,,,,,,,
rcsC,c2761,,,,,,,
rcsB,c2760,,,,,,,
rcsA,c2369,,,,,,,
rcnR,c2632,,,,,,,
rcnB,c2634,,,,,,,
rcnA,c2633,,,,,,,
rbsR,c4681,,,,,,,
rbsK,c4680,,,,,,,
rbsK,c0331,,,,,,,
rbsK,c2492,,,,,,,
rbsD,c4676,,,,,,,
rbsC,c4678,,,,,,,
rbsB,c4679,,,,,,,
rbsA,c4677,,,,,,,
rbn,elaC,rnz,c2812,,,,,
rbfA,c3923,,,,,,,
ravA,c4674,,,,,,,
rarD,c4740,,,,,,,
rarA,c1029,,,,,,,
rapZ,c3965,,,,,,,
rapA,hepA,c0070,,,,,,
queF,c3360,,,,,,,
queC,c0560,,,,,,,
queA,c0515,,,,,,,
qor,c5020,,,,,,,
qmcA,c0610,,,,,,,
pyrL,c5502,,,,,,,
pyrI,c5344,,,,,,,
pyrH,c0207,,,,,,,
pyrG,c3345,,,,,,,
pyrF,c1750,,,,,,,
pyrE,c4466,,,,,,,
pyrD,c1081,,,,,,,
pyrC,c1329,,,,,,,
pyrB,c5345,,,,,,,
pykF,c2071,,,,,,,
pykA,c2268,,,,,,,
pxpA,ybgL,c0792,,,,,,
putP,c1154,,,,,,,
putA,c1151,,,,,,,
purU,c1696,,,,,,,
purR,c2052,,,,,,,
purN,c3018,,,,,,,
purM,c3017,,,,,,,
purL,c3080,,,,,,,
purK,c0636,,,,,,,
purH,c4964,,,,,,,
purF,c2856,,,,,,,
purE,c0637,,,,,,,
purD,c4963,,,,,,,
purC,c3004,,,,,,,
purB,c1510,,,,,,,
purA,c5261,,,,,,,
ptsP,c3424,,,,,,,
ptsO,c3966,,,,,,,
ptsN,c3964,,,,,,,
ptsI,c2951,,,,,,,
ptsH,c2950,,,,,,,
ptsG,c1373,,,,,,,
ptsA,c4906,,,,,,,
ptrB,c2256,,,,,,,
ptrA,ptr,c3415,,,,,,
pth,c1662,,,,,,,
pta,c2840,,,,,,,
pstS,c4653,,,,,,,
pstC,c4652,,,,,,,
pstB,c4649,,,,,,,
pstA,c4651,,,,,,,
pssA,c3110,,,,,,,
pspF,c1773,,,,,,,
pspE,c1779,,,,,,,
pspD,c1778,,,,,,,
pspC,c1777,,,,,,,
pspB,c1775,,,,,,,
pspA,c1774,,,,,,,
psiF,c0491,,,,,,,
psiE,c5001,,,,,,,
pshM,c4105,,,,,,,
psd,c5247,,,,,,,
prsX,c1247,,,,,,,
prs,prsA,c1665,,,,,,
prrA,c1646,,,,,,,
prpR,c0450,,,,,,,
prpE,c0454,,,,,,,
prpD,c0453,,,,,,,
prpC,c0452,,,,,,,
prpB,c0451,,,,,,,
proY,c0512,,,,,,,
proX,c3232,,,,,,,
proW,c3231,,,,,,,
proV,c3230,,,,,,,
proS,c0235,,,,,,,
proQ,c2240,,,,,,,
proP,c5116,,,,,,,
proC,c0493,,,,,,,
proB,c0389,,,,,,,
proA,c0390,,,,,,,
prmA,c4024,,,,,,,
prlF,sohA,c3884,,,,,,
prlC,c4297,,,,,,,
prkB,c4130,,,,,,,
priC,c0586,,,,,,,
priA,c4888,,,,,,,
prfH,c0382,,,,,,,
prfC,c5456,,,,,,,
prfB,c5622,,,,,,,
prfA,c1669,,,,,,,
prc,c2239,,,,,,,
pqqL,c1923,,,,,,,
pqiB,c1087,,,,,,,
pqiA,c1086,,,,,,,
ppx,c3020,,,,,,,
ppsR,c2099,,,,,,,
ppsA,c2098,,,,,,,
ppnP,c0499,,,,,,,
ppnN,ygdH,c3361,,,,,,
ppk,c3019,,,,,,,
ppiD,c0557,,,,,,,
ppiC,c4697,,,,,,,
ppiB,c0641,,,,,,,
ppiA,c4138,,,,,,,
pphB,c3295,,,,,,,
pphA,c2247,,,,,,,
ppdD,c0127,,,,,,,
ppdC,c3417,,,,,,,
ppdB,c3419,,,,,,,
ppdA,c3420,,,,,,,
ppc,c4915,,,,,,,
ppa,c5323,,,,,,,
poxB,c1004,,,,,,,
potI,c0990,,,,,,,
potH,c0989,,,,,,,
potG,potA,c0988,,,,,,
potF,c0987,,,,,,,
potE,c0776,,,,,,,
potD,c1398,,,,,,,
potC,c1399,,,,,,,
potB,c1476,,,,,,,
potA,c1477,,,,,,,
polB,c0071,,,,,,,
pnuC,c0826,,,,,,,
pntB,c1994,,,,,,,
pntA,c1995,,,,,,,
pnp,c3920,,,,,,,
pncC,c3254,,,,,,,
pncB,c1073,,,,,,,
pmrD,c2802,,,,,,,
pmbA,c5333,,,,,,,
plsY,ygiH,c3809,,,,,,
plsX,c1359,,,,,,,
plsC,c3758,,,,,,,
plsB,c5011,,,,,,,
pldB,c4747,,,,,,,
pldA,c4742,,,,,,,
pitB,c3724,,,,,,,
pitA,c4291,,,,,,,
pinR,c3146,,,,,,,
pinO,c4093,,,,,,,
pilC,focA,c1239,,,,,,
pic,she,c0350,,,,,,
phrB,c0787,,,,,,,
phpB,c0729,,,,,,,
phoU,c4648,,,,,,,
phoR,c0509,,,,,,,
phoQ,c1508,,,,,,,
phoP,c1509,,,,,,,
phoH,c1159,,,,,,,
phoE,c0388,,,,,,,
phoB,c0508,,,,,,,
phoA,c0490,,,,,,,
phnP,c5098,,,,,,,
phnO,c5099,,,,,,,
phnM,c5101,,,,,,,
phnL,c5102,,,,,,,
phnK,c5103,,,,,,,
phnJ,c5104,,,,,,,
phnI,c5105,,,,,,,
phnH,c5106,,,,,,,
phnG,c5107,,,,,,,
phnF,c5108,,,,,,,
phnE,c5109,,,,,,,
phnD,c5110,,,,,,,
phnC,c5111,,,,,,,
phnB,c5112,,,,,,,
pheT,c2110/c2111,,,,,,,
pheS,c2112,,,,,,,
pheP,c0662,,,,,,,
pheM,c5495,,,,,,,
pheL,c5497,,,,,,,
pheA,c3120,,,,,,,
pgtP,c5201,,,,,,,
pgtC,c5202,,,,,,,
pgtB,c5203,,,,,,,
pgtA,c5204,,,,,,,
pgsA,c2325,,,,,,,
pgpB,c1747,,,,,,,
pgpA,c0529,,,,,,,
pgm,c0775,,,,,,,
pgl,c0844,,,,,,,
pgk,c3504,,,,,,,
pgi,c4991,,,,,,,
pflD,c4910,,,,,,,
pflC,c4911,,,,,,,
pflA,c1038,,,,,,,
pfkB,c2121,,,,,,,
pfkA,c4867,,,,,,,
perM,c3009,,,,,,,
pepT,c1479,,,,,,,
pepQ,c4794,,,,,,,
pepP,c3490,,,,,,,
pepN,c1075,,,,,,,
pepE,c4980,,,,,,,
pepD,c0383,,,,,,,
pepB,c3048,,,,,,,
pepA,carP,xerB,c5360,,,,,
pdxY,c2028,,,,,,,
pdxK,c2953,,,,,,,
pdxJ,c3088,,,,,,,
pdxH,c2030,,,,,,,
pdxB,c2865,,,,,,,
pdxA,c0065,,,,,,,
pdhR,c0140,,,,,,,
pcnB,c0176,,,,,,,
pcm,c3310,,,,,,,
pckA,c4176,,,,,,,
pbpG,c2665,,,,,,,
pbpC,c3042,,,,,,,
patD,c1869,,,,,,,
patA,c3828,,,,,,,
pasT,ratA,yfjG,c3141,,,,,
pasI,ratB,yfjF,c3140,,,,,
parE,c3776,,,,,,,
parC,c3760,,,,,,,
papX,c3582,,,,,,,
papK,c3586;,papK2,c5182,,,,,
papJ_2,papJ,c3588,c5184,,,,,
papI,c3593,,,,,,,
papH_2,papH,c3591,c5187,,,,,
papG_2,c5179,,,,,,,
papG,c3583,,,,,,,
papF,papF_2,c3584,c5180,,,,,
papE_2,papE,c3585,c5181,,,,,
papD_2,c5185,,,,,,,
papD,c3589,,,,,,,
papC_2,c5186,,,,,,,
papC,c3590,,,,,,,
papA_2,c5188,,,,,,,
panF,c4023,,,,,,,
panD,c0160,,,,,,,
panC,c0164,,,,,,,
panB,c0165,,,,,,,
pal,c0821,,,,,,,
pagP,crcA,c0713,,,,,,
pabC,c1366,,,,,,,
pabB,c2217,,,,,,,
pabA,c4135,,,,,,,
oxyR,c4922,,,,,,,
otsB,c2311,,,,,,,
otsA,c2310,,,,,,,
otnC,c3299,,,,,,,
osmY,c5457,,,,,,,
osmE,c2138,,,,,,,
osmC,c1916,,,,,,,
osmB,c1753,,,,,,,
ortT,c1870,,,,,,,
orn,c5249,,,,,,,
oprR,c1938,,,,,,,
oppF,c1711,,,,,,,
oppD,c1710,,,,,,,
oppC,c1709,,,,,,,
oppB,c1708,,,,,,,
oppA,c1707,,,,,,,
ompX,c0900,,,,,,,
ompW,c1722,,,,,,,
ompT,c0652,,,,,,,
ompR,c4181,,,,,,,
ompN,c1822,,,,,,,
ompG,c1791,,,,,,,
ompF,c1071,,,,,,,
ompC,c2758,,,,,,,
ompA,c1093,,,,,,,
ogt,c1808,,,,,,,
ogrK,c0979,,,,,,,
obg,c3940,,,,,,,
nusG,c4937,,,,,,,
nusB,c0527,,,,,,,
nusA,c3926,,,,,,,
nupG,c3552,,,,,,,
nupC,c2932,,,,,,,
nuoN,c2817,,,,,,,
nuoM,c2818,,,,,,,
nuoL,c2819,,,,,,,
nuoK,c2820,,,,,,,
nuoJ,c2821,,,,,,,
nuoI,c2822,,,,,,,
nuoH,c2823,,,,,,,
nuoG,c2824,,,,,,,
nuoF,c2825,,,,,,,
nuoE,c2826,,,,,,,
nuoC,nuoCD,nuoD,c2827,,,,,
nuoB,c2828,,,,,,,
nuoA,c2829,,,,,,,
nudL,c2218,,,,,,,
nudK,c2994,,,,,,,
nudJ,c1513,,,,,,,
nudI,c2793,,,,,,,
nudF,aspP,c3780,,,,,,
nudC,c4953,,,,,,,
ntpA,c2279,,,,,,,
nth,c2025,,,,,,,
nsrR,c5262,,,,,,,
nrfG,c5072,,,,,,,
nrfF,c5071,,,,,,,
nrfE,c5070,,,,,,,
nrfD,c5069,,,,,,,
nrfC,c5068,,,,,,,
nrfB,c5067,,,,,,,
nrfA,c5066,,,,,,,
nrdR,ybaD,c0523,,,,,,
nrdI,c3227,,,,,,,
nrdH,c3226,,,,,,,
nrdG,c5336,,,,,,,
nrdF,c3229,,,,,,,
nrdE,c3228,,,,,,,
nrdD,c5337,,,,,,,
nrdB,c2777,,,,,,,
nrdA,c2776,,,,,,,
norW,flrR,c3267,,,,,,
norV,flrD,c3265/c3266,,,,,,
norR,c3263,,,,,,,
nohB,c3174,,,,,,,
nohA,c1568,,,,,,,
nmpC,c1560,,,,,,,
nlpI,c3918,,,,,,,
nlpD,c3308,,,,,,,
nlpC,c2104,,,,,,,
nlpB,bamC,c3005,,,,,,
nlpA,c4583,,,,,,,
nirD,c4142,,,,,,,
nirC,c4143,,,,,,,
nirB,c4141,,,,,,,
ninB,c1554,,,,,,,
nikR,c4274,,,,,,,
nikE,c4273,,,,,,,
nikD,c4272,,,,,,,
nikC,c4271,,,,,,,
nikB,c4270,,,,,,,
nikA,c4269,,,,,,,
nhoA,c1895,,,,,,,
nhaR,c0025,,,,,,,
nhaP2,cvrA,c1640,,,,,,
nhaB,c1634,,,,,,,
nhaA,c0024,,,,,,,
nfuA,c4191,,,,,,,
nfrB,c0655,,,,,,,
nfrA,c0654,,,,,,,
nfo,c2694,,,,,,,
nfnB,c0664,,,,,,,
nfi,c4955,,,,,,,
nepI,c4586,,,,,,,
nemR,c2042,,,,,,,
nemA,c2043,,,,,,,
nei,c0793,,,,,,,
ndk,c3041,,,,,,,
ndh,c1382,,,,,,,
narZ,c1900,,,,,,,
narY,c1899,,,,,,,
narX,c1682,,,,,,,
narW,c1898,,,,,,,
narV,c1897,,,,,,,
narU,c1901,,,,,,,
narQ,c2996,,,,,,,
narP,c2730,,,,,,,
narL,c1681,,,,,,,
narK,c1684,,,,,,,
narJ,c1687,,,,,,,
narI,c1688,,,,,,,
narH,c1686,,,,,,,
narG,c1685,,,,,,,
napH,c2743,,,,,,,
napG,c2744,,,,,,,
napF,c2747,,,,,,,
napD,c2746,,,,,,,
napC,c2739,,,,,,,
napB,c2741,,,,,,,
napA,c2745,,,,,,,
nanT2,c3637,,,,,,,
nanT1,nanT,c3978,,,,,,
nanR,c3980,,,,,,,
nanM2,c5388,,,,,,,
nanM1,c3634,,,,,,,
nanK2,c3638,,,,,,,
nanK1,c3976,,,,,,,
nanE,c3977,,,,,,,
nanC,c5389,,,,,,,
nanA2,c3639,,,,,,,
nanA1,nanA,c3979,,,,,,
nagZ,c1380,,,,,,,
nagK,c1394,,,,,,,
nagE,c0755,,,,,,,
nagD,c0750,,,,,,,
nagC,c0751,,,,,,,
nagB,c0753,,,,,,,
nagA,c0752,,,,,,,
nadR,c5475,,,,,,,
nadK,yfjB,c3137,,,,,,
nadE,c2139,,,,,,,
nadD,c0730,,,,,,,
nadC,c0128,,,,,,,
nadB,c3098,,,,,,,
nadA,c0825,,,,,,,
nac,c2446,,,,,,,
mviN,murJ,c1338,,,,,,
mutY,c3548,,,,,,,
mutT,c0117,,,,,,,
mutS,c3294,,,,,,,
mutM,fpg,c4459,,,,,,
mutL,c5254,,,,,,,
mutH,c3426,,,,,,,
murQ,yfeU,c2961,,,,,,
murP,c2962,,,,,,,
murI,c4930,,,,,,,
murG,c0108,,,,,,,
murF,c0104,,,,,,,
murE,c0103,,,,,,,
murD,c0106,,,,,,,
murC,c0109,,,,,,,
murB,c4931,,,,,,,
murA,murZ,c3947,,,,,,
mukF,c1064,,,,,,,
mukE,c1065,,,,,,,
mukB,c1066,,,,,,,
mug,c3822,,,,,,,
mtr,c3914,,,,,,,
mtnN,c0195,,,,,,,
mtlR,c4418,,,,,,,
mtlD,c4417,,,,,,,
mtlA,c4416,,,,,,,
mtgA,c3968,,,,,,,
mtfA,c2417,,,,,,,
msyB,c1318,,,,,,,
msrQ,yedZ,c2390,,,,,,
msrP,c2389,,,,,,,
msrB,c2183,,,,,,,
msrA,c5317,,,,,,,
mscL,c4051,,,,,,,
msbB,lpxM,c2269,,,,,,
msbA,c1054,,,,,,,
mrp,c2641,,,,,,,
mreD,c4003,,,,,,,
mreC,c4005,,,,,,,
mreB,c4006,,,,,,,
mrdB,rodA,c0725,,,,,,
mrdA,pbpA,c0726,,,,,,
mrcB,c0183,,,,,,,
mrcA,c4166,,,,,,,
mraZ,c0099,,,,,,,
mraY,c0105,,,,,,,
mqo,yojH,c2751,,,,,,
mprA,emrR,c3237,,,,,,
mppA,c1803,,,,,,,
motB,c2304,,,,,,,
motA,c2305,,,,,,,
mog,c0013,,,,,,,
moeB,c0911,,,,,,,
moeA,c0912,,,,,,,
modF,c0836,,,,,,,
modE,c0837,,,,,,,
modD,c1647,,,,,,,
modC,c0842,,,,,,,
modB,c0841,,,,,,,
modA,c0840,,,,,,,
mobB,c4800,,,,,,,
mobA,c4801,,,,,,,
moaE,c0867,,,,,,,
moaD,c0866,,,,,,,
moaC,chlA3,c0865,,,,,,
moaB,c0863,,,,,,,
moaA,c0862,,,,,,,
mntR,c0903,,,,,,,
mntP,yebN,c2228,,,,,,
mntH,c2931,,,,,,,
mnmG,gidA,c4669,,,,,,
mnmE,thdF,trmE,c4630,,,,,
mnmC,c2870,,,,,,,
mnmA,trmU,c1512,,,,,,
mltF,c3081,,,,,,,
mltD,dniR,c0248,,,,,,
mltC,c3551,,,,,,,
mltB,c3255,,,,,,,
mltA,c3384,,,,,,,
mlc,c1985,,,,,,,
mlaF,c3955,,,,,,,
mlaE,c3954,,,,,,,
mioC,c4670,,,,,,,
minE,c1621,,,,,,,
minD,c1622,,,,,,,
minC,c1623,,,,,,,
miaB,c0747,,,,,,,
miaA,c5255,,,,,,,
mgtA,c5341,,,,,,,
mgsA,c1100,,,,,,,
mgrB,c2234,,,,,,,
mglC,c2682,,,,,,,
mglB,c2684,,,,,,,
mglA,c2683,,,,,,,
mfd,c1389,,,,,,,
metR,c4750,,,,,,,
metN,c0240,,,,,,,
metL,c4893,,,,,,,
metK,c3528,,,,,,,
metK,c4547,,,,,,,
metJ,c4891,,,,,,,
metH,c4976,,,,,,,
metG,c2642,,,,,,,
metF,c4899,,,,,,,
metE,c4751,,,,,,,
metC,c3742,,,,,,,
metB,c4892,,,,,,,
metAS,metA,c4970,,,,,,
mepS,spr,c2712,,,,,,
mepM,yebA,c2270,,,,,,
mepA,c2874,,,,,,,
menH,c2807,,,,,,,
menF,c2809,,,,,,,
menE,c2803,,,,,,,
menD,c2808,,,,,,,
menC,c2804,,,,,,,
menB,c2805,,,,,,,
menA,c4883,,,,,,,
melR,c5123,,,,,,,
melA,c5124,,,,,,,
mdtQ,c2671,,,,,,,
mdtP,c5085,,,,,,,
mdtO,c5086,,,,,,,
mdtN,c5087,,,,,,,
mdtL,c4633,,,,,,,
mdtK,norM,c2057,,,,,,
mdtJ,c1992,,,,,,,
mdtI,c1991,,,,,,,
mdtH,c1332,,,,,,,
mdtG,c1319,,,,,,,
mdtF,c4325,,,,,,,
mdtE,c4324,,,,,,,
mdtD,c2603,,,,,,,
mdtC,c2602,,,,,,,
mdtB,c2601,,,,,,,
mdtA,c2600,,,,,,,
mdoH,opgH,c1314,,,,,,
mdoG,opgG,c1313,,,,,,
mdoD,opgD,c1849,,,,,,
mdoC,opgC,c1311,,,,,,
mdoB,opgB,c5438,,,,,,
mdlB,c0566,,,,,,,
mdlA,c0565,,,,,,,
mdh,c3991,,,,,,,
mdfA,cmr,c0927,,,,,,
mdaB,c3768,,,,,,,
mdaA,c0984,,,,,,,
mchF,c1232,,,,,,,
mchE,c1231,,,,,,,
mchD,c1230,,,,,,,
mchC,c1229,,,,,,,
mchB,c1227,,,,,,,
mbhA,c0378,,,,,,,
mazG,c3346,,,,,,,
matP,c1092,,,,,,,
marR,c1952,,,,,,,
marC,c1951,,,,,,,
marB,c1954,,,,,,,
marA,c1953,,,,,,,
map,c0203,,,,,,,
manZ,c2226,,,,,,,
manY,c2224,,,,,,,
manX,c2223,,,,,,,
manB,c2557,,,,,,,
manA,c2005,,,,,,,
malZ,c0513,,,,,,,
malY,c2014,,,,,,,
malX,c2013,,,,,,,
malT,c4196,,,,,,,
malS,c4392,,,,,,,
malQ,c4193,,,,,,,
malP,c4194,,,,,,,
malM,c5007,,,,,,,
malK,c5005,,,,,,,
malI,c2012,,,,,,,
malG,c5002,,,,,,,
malF,c5003,,,,,,,
malE,c5004,,,,,,,
maeA,c1912,,,,,,,
macA,c1014,,,,,,,
lyxK,c4403,,,,,,,
lysU,c5138,,,,,,,
lysS,c3469,,,,,,,
lysR,c3436,,,,,,,
lysP,c2691,,,,,,,
lysC,c4990,,,,,,,
lysA,c3435,,,,,,,
luxS,c3244,,,,,,,
ltnD,ygbJ,c3297,,,,,,
lspA,c0031,,,,,,,
lrp,c1026,,,,,,,
lrhA,c2830,,,,,,,
lpxH,c0639,,,,,,,
lpxD,c0216,,,,,,,
lpxC,c0114,,,,,,,
lpxB,c0219,,,,,,,
lpxA,c0218,,,,,,,
lptG,c5363,,,,,,,
lptF,c5362,,,,,,,
lptE,rlpB,c0732,,,,,,
lptD,imp,ostA,c0067,,,,,
lptC,c3959,,,,,,,
lptB,c3961,,,,,,,
lptA,c3960,,,,,,,
lpp,c2072,,,,,,,
lpoA,c3900,,,,,,,
lplT,c3430,,,,,,,
lplA,c5471,,,,,,,
lpdA,c0145,,,,,,,
lon,c0555,,,,,,,
lomP,c1467,,,,,,,
lolE,c1393,,,,,,,
lolD,c1392,,,,,,,
lolC,c1391,,,,,,,
lolB,hemM,c1667,,,,,,
lolA,lplA,c1028,,,,,,
lnt,cutE,c0742,,,,,,
lldR,c4426,,,,,,,
lldP,lctP,c4425,,,,,,
lldD,c4427,,,,,,,
livM,c4246,,,,,,,
livK,c4248,,,,,,,
livJ,c4253,,,,,,,
livH,c4247,,,,,,,
livG,c4245,,,,,,,
livF,c4244,,,,,,,
lipB,c0720,,,,,,,
lipA,c0718,,,,,,,
ligB,c4471,,,,,,,
ligA,c2945,,,,,,,
lgt,umpA,c3423,,,,,,
lexA,c5014,,,,,,,
leuS,c0733,,,,,,,
leuO,c0093,,,,,,,
leuL,c5492,,,,,,,
leuE,c2205,,,,,,,
leuD,c0087,,,,,,,
leuC,c0089,,,,,,,
leuB,c0090,,,,,,,
leuA,c0091,,,,,,,
lepB,c3092,,,,,,,
lepA,c3093,,,,,,,
ldhA,c1827,,,,,,,
ldcC,c0224,,,,,,,
ldcA,c1641,,,,,,,
lasT,trmJ,c5490,,,,,,
lapB,yciM,c1749,,,,,,
lamB,c5006,,,,,,,
lacZ,c0459,,,,,,,
lacY,c0458,,,,,,,
lacA,c0457,,,,,,,
kup,trkD,c4675,,,,,,
KS71A,papI_2,c5189,,,,,,
kpsT,c3697,,,,,,,
kpsS,c3691,,,,,,,
kpsM,c3698,,,,,,,
kpsF,c3686,,,,,,,
kpsE,c3687,,,,,,,
kpsD,c3688,,,,,,,
kpsC,c3690,,,,,,,
kgtP,c3112,,,,,,,
kefG,c4126,,,,,,,
